,x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE_conv
10,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.11,2000-03-11 00:00:00,NL,2000,3,11,-7.8,,-8.6,,-7.0,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,25.8,,67.02362622776745,,95.07994687915007,,2000-03-11
11,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.12,2000-03-12 00:00:00,NL,2000,3,12,-3.9,,-8.2,,0.5,,0.5,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,21.9,,67.02362622776745,,95.07994687915007,,2000-03-12
12,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.13,2000-03-13 00:00:00,NL,2000,3,13,0.1,,-4.1,,4.3,,4.3,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.9,,67.02362622776745,,95.07994687915007,,2000-03-13
13,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.14,2000-03-14 00:00:00,NL,2000,3,14,0.4,,-0.4,,1.1,,0.0,T,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.6,,67.02362622776745,,95.07994687915007,,2000-03-14
14,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.15,2000-03-15 00:00:00,NL,2000,3,15,-0.8,,-6.3,,4.7,,0.2,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,18.8,,67.02362622776745,,95.07994687915007,,2000-03-15
15,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.16,2000-03-16 00:00:00,NL,2000,3,16,5.3,,0.1,,10.4,,2.6,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,12.7,,67.02362622776745,,95.07994687915007,,2000-03-16
16,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.17,2000-03-17 00:00:00,NL,2000,3,17,4.5,,-2.5,,11.4,,55.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,13.5,,67.02362622776745,,95.07994687915007,,2000-03-17
17,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.18,2000-03-18 00:00:00,NL,2000,3,18,-5.3,,-6.7,,-3.9,,3.691150536492086,M,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,23.3,,67.02362622776745,,95.07994687915007,,2000-03-18
18,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.19,2000-03-19 00:00:00,NL,2000,3,19,-3.6,,-7.4,,0.2,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,21.6,,67.02362622776745,,95.07994687915007,,2000-03-19
19,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.20,2000-03-20 00:00:00,NL,2000,3,20,-1.4,,-3.4,,0.6,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,19.4,,67.02362622776745,,95.07994687915007,,2000-03-20
20,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.21,2000-03-21 00:00:00,NL,2000,3,21,0.5,,-1.1,,2.1,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.5,,67.02362622776745,,95.07994687915007,,2000-03-21
21,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.22,2000-03-22 00:00:00,NL,2000,3,22,-1.5,,-4.5,,1.6,,0.0,T,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,19.5,,67.02362622776745,,95.07994687915007,,2000-03-22
22,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.23,2000-03-23 00:00:00,NL,2000,3,23,-1.2,,-8.3,,6.0,,0.0,T,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,19.2,,67.02362622776745,,95.07994687915007,,2000-03-23
23,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.24,2000-03-24 00:00:00,NL,2000,3,24,0.9,,-4.1,,5.8,,0.2,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.1,,67.02362622776745,,95.07994687915007,,2000-03-24
24,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.25,2000-03-25 00:00:00,NL,2000,3,25,-1.8,,-3.6,,0.0,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,19.8,,67.02362622776745,,95.07994687915007,,2000-03-25
25,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.26,2000-03-26 00:00:00,NL,2000,3,26,0.4,,-2.7,,3.5,,3.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.6,,67.02362622776745,,95.07994687915007,,2000-03-26
26,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.27,2000-03-27 00:00:00,NL,2000,3,27,1.5,,-2.7,,5.6,,6.1,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,16.5,,67.02362622776745,,95.07994687915007,,2000-03-27
27,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.28,2000-03-28 00:00:00,NL,2000,3,28,3.5,,0.9,,6.0,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,14.5,,67.02362622776745,,95.07994687915007,,2000-03-28
28,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.29,2000-03-29 00:00:00,NL,2000,3,29,0.6,,-3.2,,4.3,,1.2,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,17.4,,67.02362622776745,,95.07994687915007,,2000-03-29
29,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.30,2000-03-30 00:00:00,NL,2000,3,30,4.0,,-0.3,,8.2,,0.0,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,14.0,,67.02362622776745,,95.07994687915007,,2000-03-30
30,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.3.31,2000-03-31 00:00:00,NL,2000,3,31,8.1,,0.7,,15.5,,0.2,,2.766034380557202,,0.44162288382953885,,12.691803278688525,,19.664285714285715,,42.302567237163814,,0.0,,9.9,,67.02362622776745,,95.07994687915007,,2000-03-31
31,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.1,2000-04-01 00:00:00,NL,2000,4,1,7.3,,4.6,,9.9,,1.0,,2.766034380557202,,0.44162288382953885,,4.0,,19.664285714285715,,42.302567237163814,,0.0,,10.7,,67.02362622776745,,95.07994687915007,,2000-04-01
32,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.2,2000-04-02 00:00:00,NL,2000,4,2,4.0,,0.1,,7.9,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,14.0,,67.02362622776745,,95.07994687915007,,2000-04-02
33,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.3,2000-04-03 00:00:00,NL,2000,4,3,4.8,,1.2,,8.3,,0.5,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,13.2,,67.02362622776745,,95.07994687915007,,2000-04-03
34,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.4,2000-04-04 00:00:00,NL,2000,4,4,5.5,,-0.2,,11.2,,4.3,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.5,,67.02362622776745,,95.07994687915007,,2000-04-04
35,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.5,2000-04-05 00:00:00,NL,2000,4,5,7.8,,0.6,,14.9,,7.3,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,10.2,,67.02362622776745,,95.07994687915007,,2000-04-05
36,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.6,2000-04-06 00:00:00,NL,2000,4,6,5.9,,3.9,,7.8,,0.0,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,12.1,,67.02362622776745,,95.07994687915007,,2000-04-06
37,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.7,2000-04-07 00:00:00,NL,2000,4,7,5.9,,0.7,,11.0,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.1,,67.02362622776745,,95.07994687915007,,2000-04-07
38,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.8,2000-04-08 00:00:00,NL,2000,4,8,3.8,,-1.7,,9.2,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,14.2,,67.02362622776745,,95.07994687915007,,2000-04-08
39,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.9,2000-04-09 00:00:00,NL,2000,4,9,4.4,,-1.7,,10.4,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.6,,67.02362622776745,,95.07994687915007,,2000-04-09
40,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.10,2000-04-10 00:00:00,NL,2000,4,10,3.5,,-0.1,,7.0,,6.5,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,14.5,,67.02362622776745,,95.07994687915007,,2000-04-10
41,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.11,2000-04-11 00:00:00,NL,2000,4,11,3.7,,1.0,,6.3,,4.5,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,14.3,,67.02362622776745,,95.07994687915007,,2000-04-11
42,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.12,2000-04-12 00:00:00,NL,2000,4,12,0.9,,-1.4,,3.2,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,17.1,,67.02362622776745,,95.07994687915007,,2000-04-12
43,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.13,2000-04-13 00:00:00,NL,2000,4,13,1.8,,-2.8,,6.3,,4.7,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,16.2,,67.02362622776745,,95.07994687915007,,2000-04-13
44,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.14,2000-04-14 00:00:00,NL,2000,4,14,1.1,,-2.0,,4.1,,0.0,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,16.9,,67.02362622776745,,95.07994687915007,,2000-04-14
45,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.15,2000-04-15 00:00:00,NL,2000,4,15,1.1,,-2.1,,4.2,,0.7,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,16.9,,67.02362622776745,,95.07994687915007,,2000-04-15
46,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.16,2000-04-16 00:00:00,NL,2000,4,16,3.1,,0.9,,5.2,,0.0,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,14.9,,67.02362622776745,,95.07994687915007,,2000-04-16
47,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.17,2000-04-17 00:00:00,NL,2000,4,17,-0.9,,-2.3,,0.6,,0.3,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,18.9,,67.02362622776745,,95.07994687915007,,2000-04-17
48,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.18,2000-04-18 00:00:00,NL,2000,4,18,0.3,,-4.6,,5.1,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,17.7,,67.02362622776745,,95.07994687915007,,2000-04-18
49,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.19,2000-04-19 00:00:00,NL,2000,4,19,-0.4,,-6.4,,5.6,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,18.4,,67.02362622776745,,95.07994687915007,,2000-04-19
50,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.20,2000-04-20 00:00:00,NL,2000,4,20,-1.7,,-6.6,,3.2,,8.4,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,19.7,,67.02362622776745,,95.07994687915007,,2000-04-20
51,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.21,2000-04-21 00:00:00,NL,2000,4,21,0.0,,-1.6,,1.6,,2.8,,2.766034380557202,,0.44162288382953885,,9.0,,19.664285714285715,,42.302567237163814,,0.0,,18.0,,67.02362622776745,,95.07994687915007,,2000-04-21
52,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.22,2000-04-22 00:00:00,NL,2000,4,22,1.8,,-1.7,,5.2,,0.0,,2.766034380557202,,0.44162288382953885,,5.0,,19.664285714285715,,42.302567237163814,,0.0,,16.2,,67.02362622776745,,95.07994687915007,,2000-04-22
53,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.23,2000-04-23 00:00:00,NL,2000,4,23,2.3,,-1.9,,6.5,,3.0,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,15.7,,67.02362622776745,,95.07994687915007,,2000-04-23
54,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.24,2000-04-24 00:00:00,NL,2000,4,24,5.6,,0.7,,10.5,,5.6,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.4,,67.02362622776745,,95.07994687915007,,2000-04-24
55,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.25,2000-04-25 00:00:00,NL,2000,4,25,9.0,,6.5,,11.4,,1.6,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,9.0,,67.02362622776745,,95.07994687915007,,2000-04-25
56,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.26,2000-04-26 00:00:00,NL,2000,4,26,2.0,,-1.3,,5.3,,0.3,,2.766034380557202,,0.44162288382953885,,2.0,,19.664285714285715,,42.302567237163814,,0.0,,16.0,,67.02362622776745,,95.07994687915007,,2000-04-26
57,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.27,2000-04-27 00:00:00,NL,2000,4,27,4.8,,-4.0,,13.5,,0.8,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,13.2,,67.02362622776745,,95.07994687915007,,2000-04-27
58,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.28,2000-04-28 00:00:00,NL,2000,4,28,7.8,,2.6,,12.9,,5.0,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,10.2,,67.02362622776745,,95.07994687915007,,2000-04-28
59,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.29,2000-04-29 00:00:00,NL,2000,4,29,4.8,,3.2,,6.3,,4.2,,2.766034380557202,,0.44162288382953885,,1.0,,19.664285714285715,,42.302567237163814,,0.0,,13.2,,67.02362622776745,,95.07994687915007,,2000-04-29
60,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.4.30,2000-04-30 00:00:00,NL,2000,4,30,5.8,,0.2,,11.3,,9.6,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.2,,67.02362622776745,,95.07994687915007,,2000-04-30
61,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.1,2000-05-01 00:00:00,NL,2000,5,1,4.1,,1.8,,6.4,,0.8,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.9,,67.02362622776745,,95.07994687915007,,2000-05-01
62,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.2,2000-05-02 00:00:00,NL,2000,5,2,6.1,,1.0,,11.2,,10.1,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,11.9,,67.02362622776745,,95.07994687915007,,2000-05-02
63,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.3,2000-05-03 00:00:00,NL,2000,5,3,5.8,,3.0,,8.6,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.2,,67.02362622776745,,95.07994687915007,,2000-05-03
64,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.4,2000-05-04 00:00:00,NL,2000,5,4,5.1,,-1.4,,11.5,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,12.9,,67.02362622776745,,95.07994687915007,,2000-05-04
65,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.5,2000-05-05 00:00:00,NL,2000,5,5,6.1,,-0.4,,12.5,,0.2,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,11.9,,67.02362622776745,,95.07994687915007,,2000-05-05
66,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.6,2000-05-06 00:00:00,NL,2000,5,6,4.5,,2.5,,6.4,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.5,,67.02362622776745,,95.07994687915007,,2000-05-06
67,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.7,2000-05-07 00:00:00,NL,2000,5,7,1.5,,-2.9,,5.8,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,16.5,,67.02362622776745,,95.07994687915007,,2000-05-07
68,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.8,2000-05-08 00:00:00,NL,2000,5,8,0.4,,-3.0,,3.8,,5.3,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,17.6,,67.02362622776745,,95.07994687915007,,2000-05-08
69,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.9,2000-05-09 00:00:00,NL,2000,5,9,3.4,,0.4,,6.4,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,14.6,,67.02362622776745,,95.07994687915007,,2000-05-09
70,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.10,2000-05-10 00:00:00,NL,2000,5,10,4.6,,0.7,,8.5,,0.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.4,,67.02362622776745,,95.07994687915007,,2000-05-10
71,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.11,2000-05-11 00:00:00,NL,2000,5,11,4.2,,-3.2,,11.5,,0.7,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.8,,67.02362622776745,,95.07994687915007,,2000-05-11
72,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.12,2000-05-12 00:00:00,NL,2000,5,12,4.5,,1.2,,7.8,,10.6,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,13.5,,67.02362622776745,,95.07994687915007,,2000-05-12
73,-52.78472222222222,47.51555555555556,ST JOHN'S WEST CDA CS,8403605,8403605.2000.5.13,2000-05-13 00:00:00,NL,2000,5,13,6.4,,3.8,,9.0,,2.0,,2.766034380557202,,0.44162288382953885,,0.0,,19.664285714285715,,42.302567237163814,,0.0,,11.6,,67.02362622776745,,95.07994687915007,,2000-05-13
